Annotation Cluster 1	Enrichment Score: 12.441461025129149
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR015897:CHK kinase-like	34	1.7607457276022784	6.1072894582015786E-15	CG18765, CG9259, CG31104, CG31102, CG31097, CG31974, CG10559, CG31098, CHKOV1, CG33301, CG16898, CG10513, CG31370, CG10514, CG32195, CG11889, CG10550, CG33511, CG31288, CG33510, CG31436, CG11892, CG6834, CG11891, CG31087, CG11893, CG6830, CG5644, CG10560, CG10562, CG13360, CG11878, CG33509, CG7135, CG13659	1683	50	10196	4.1195959595959595	1.0185186027911186E-11	1.0185186027911186E-11	1.028066520802895E-11
INTERPRO	IPR004119:Protein of unknown function DUF227	34	1.7607457276022784	6.1072894582015786E-15	CG18765, CG9259, CG31104, CG31102, CG31097, CG31974, CG10559, CG31098, CHKOV1, CG33301, CG16898, CG10513, CG31370, CG10514, CG32195, CG11889, CG10550, CG33511, CG31288, CG33510, CG31436, CG11892, CG6834, CG11891, CG31087, CG11893, CG6830, CG5644, CG10560, CG10562, CG13360, CG11878, CG33509, CG7135, CG13659	1683	50	10196	4.1195959595959595	1.0185186027911186E-11	1.0185186027911186E-11	1.028066520802895E-11
SMART	SM00587:CHK	34	1.7607457276022784	8.520766449904506E-15	CG18765, CG9259, CG31104, CG31102, CG31097, CG31974, CG10559, CG31098, CHKOV1, CG33301, CG16898, CG10513, CG31370, CG10514, CG32195, CG11889, CG10550, CG33511, CG31288, CG33510, CG31436, CG11892, CG6834, CG11891, CG31087, CG11893, CG6830, CG5644, CG10560, CG10562, CG13360, CG11878, CG33509, CG7135, CG13659	812	50	4824	4.039802955665024	2.410738275671065E-12	2.410738275671065E-12	1.1313172620930345E-11
PIR_SUPERFAMILY	PIRSF014263:Drosophila hypothetical protein EG_34F3.5	17	0.8803728638011392	5.3948606293817064E-8	CG31104, CG31102, CG11891, CG11893, CG31098, CHKOV1, CG13658, CG16898, CG13360, CG10513, CG11878, CG10514, CG32195, CG13659, CG10550, CG11889, CG31288, CG31436	493	22	2596	4.068965517241379	2.190289485604069E-5	2.190289485604069E-5	7.541083014706018E-5

Annotation Cluster 2	Enrichment Score: 8.757174362607675
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0055114~oxidation reduction	165	8.544795442775763	1.389085111668661E-18	CG17374, CG13492, CYP4E1, CYP4E2, CG5703, PGD, CG7580, CG4169, CG3902, GDH, CG6020, SSADH, CG9674, NOX, CG12766, SHD, CG9914, CG10962, ASPH, CG3523, CYP12A5, CYP9H1, CG3999, COVA, CYP4D1, CG7470, CG10211, OLF413, CG9527, TBH, RFESP, EO, PXD, CG4860, CYP6D4, CYP12B2, CG5321, CYP4AC1, CG5009, CG3270, CYP4AC2, DESAT1, NC73EF, URO, CG3842, LEVY, CYP305A1, CG12262, CYP311A1, CG11236, CG7598, CYP6A23, GPDH, CG12171, CYP6A21, CYP4AD1, CYP6A22, CG17896, CYP6A20, CG7322, CG9140, CG33099, PHGPX, CG1444, CTBP, SC2, CG11796, CYP6A19, CG15531, CG15434, V(2)K05816, CYP6A17, CYP6A13, CG14630, HGO, CYP4S3, CG4769, EIP71CD, HN, CG3560, CYP313B1, ACOX57D-P, SCU, CG31413, SCPX, CYT-C-P, PDSW, CYP28D1, ZW, GAPDH1, CYP6T1, CYP6T3, CAT, ACOX57D-D, CG14786, CG9436, CG9629, CG3621, SU(R), FMO-1, SODH-1, FMO-2, CG8503, GPO-1, CG6385, CYP6A2, CG6287, RAS, L(1)G0156, CG11162, CYP313A1, CG8399, CYP6A9, CYP6A8, CG12400, CG32068, CG8306, DHPR, CG6910, ADH, CG8199, CYT-B5-R, CG2065, CYP4D14, CPR, CG31674, CG31673, CG3214, CG3609, THIOLASE, IRC, CG18814, CYP6G1, CG8888, CYP6V1, CYP6G2, CG31370, CG7724, DIB, CCS, CG2070, CG31472, CG9743, ARC42, CYP4D21, PDH, CYP12E1, CYP4D20, CG3597, CYP9F2, L(2)35DI, CA-ALPHA1T, SOD, PLE, CG12338, P5CR, CYP18A1, SELR, SDHB, ADHR, CG11897, CG9547, RY, CYT-B5, CG5028, CG13284	1097	620	7937	1.9254932807951306	3.3782549915781836E-15	3.3782549915781836E-15	2.4428044495453713E-15
SP_PIR_KEYWORDS	oxidoreductase	153	7.923355774210254	7.405963789021971E-16	CG17374, CG13492, CYP4E1, CYP4E2, CG5703, PGD, CG7580, CG4169, CG3902, GDH, CG6020, SSADH, CG9674, NOX, CG12766, SHD, CG9914, CG10962, ASPH, CG3523, CYP12A5, CYP9H1, CG3999, CYP4D1, CG7470, CG10211, CG9527, TBH, RFESP, EO, PXD, CG4860, CYP6D4, CYP12B2, CG5321, CYP4AC1, CG5009, CG3270, CYP4AC2, NC73EF, URO, DESAT1, CG3842, LEVY, CYP305A1, CG12262, CYP311A1, CG11236, CYP6A23, GPDH, CG12171, CYP6A21, CYP4AD1, CYP6A22, CG17896, CYP6A20, CG7322, CG9140, CG33099, PHGPX, CG1444, CTBP, SC2, CG11796, CYP6A19, CG15531, CG15434, V(2)K05816, CYP6A17, CYP6A13, CG14630, HGO, CYP4S3, EIP71CD, HN, CG3560, CYP313B1, ACOX57D-P, SCU, SCPX, PDSW, CYP28D1, GAPDH1, CYP6T1, ZW, CYP6T3, CAT, ACOX57D-D, CG14786, CG9436, CG9629, CG3621, SU(R), FMO-1, SODH-1, FMO-2, CG8503, CG6385, CYP6A2, GPO-1, CG6287, RAS, L(1)G0156, CYP313A1, CG11162, CG8399, CYP6A9, CYP6A8, CG12400, CG32068, CG8306, DHPR, ADH, CG8199, CG2065, CYP4D14, CPR, CG31674, CG31673, THIOLASE, IRC, CG18814, CYP6G1, CG8888, CYP6V1, CYP6G2, CG31370, CG7724, DIB, CCS, CG2070, CG31472, CG9743, ARC42, CYP4D21, PDH, CYP12E1, CYP4D20, CYP9F2, L(2)35DI, CA-ALPHA1T, SOD, PLE, CG12338, P5CR, CYP18A1, SELR, SDHB, ADHR, CG11897, CG9547, RY, CG5028, CG13284	1868	561	12980	1.8950749464668093	2.821076705572523E-13	2.821076705572523E-13	1.0658141036401503E-12
SP_PIR_KEYWORDS	Monooxygenase	44	2.278612118073537	1.4364638340157294E-12	CYP4S3, HN, CYP4D14, CYP4E1, CYP4E2, CYP313B1, CYP305A1, CYP6V1, CYP6G1, CYP6G2, SHD, CYP311A1, CYP6T1, CYP28D1, CYP6A23, DIB, CYP6T3, CYP6A21, CYP6A22, CYP4AD1, CYP12A5, CYP6A20, CYP9H1, FMO-1, FMO-2, CYP4D21, CYP12E1, CYP4D20, CYP4D1, CYP9F2, CYP6A2, PLE, CYP18A1, CYP313A1, TBH, CYP6A19, CYP6A9, CYP6A8, CYP6A17, CYP6D4, CYP12B2, CYP6A13, CYP4AC1, CYP4AC2	1868	98	12980	3.1197832452038634	5.214558784771839E-10	1.738186261590613E-10	1.9753421121038173E-9
SP_PIR_KEYWORDS	heme	47	2.4339720352149143	2.878779803308856E-12	CYP4S3, CYP4D14, CYP4E1, CYP4E2, CYP313B1, CYP305A1, CYT-C-P, CYP6V1, CYP6G1, CYP6G2, SHD, CYP311A1, CG6870, CYP6T1, CYP28D1, CYP6A23, DIB, CYP6T3, CYP6A21, CYP6A22, RFABG, CAT, CYP4AD1, CYP12A5, CYP6A20, CYP9H1, COVA, CYP4D21, CYP12E1, CYP4D20, CYP4D1, CYP9F2, CYP6A2, CYP18A1, CYP313A1, CYP6A19, CYP6A9, PXD, CYP6A8, CYP6A17, CYP6D4, CYP12B2, CYP6A13, CYP4AC1, CYT-B5, CYT-B5-R, CYP4AC2	1868	111	12980	2.9422034454154367	1.0450074139356502E-9	2.612517979727613E-10	3.958622318833704E-9
