Annotation Cluster 1	Enrichment Score: 2.557383023233006
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_FAT	GO:0008509~anion transmembrane transporter activity	9	5.660377358490567	3.1090600013727616E-5	CG6125, OATP33EA, OATP33EB, CG4288, CG5687, CG9090, CG31547, CG15096, CG42235	108	92	7918	7.172101449275362	0.007835187718203573	0.007835187718203573	0.040457899990664625
GOTERM_MF_FAT	GO:0015103~inorganic anion transmembrane transporter activity	4	2.515723270440252	0.014364609916007447	CG6125, CG4288, CG9090, CG15096	108	38	7918	7.717348927875244	0.9742829546633202	0.3671837339855032	17.164710553409137
GOTERM_MF_FAT	GO:0015114~phosphate transmembrane transporter activity	3	1.8867924528301887	0.04763519966835981	CG4288, CG9090, CG15096	108	26	7918	8.459401709401709	0.9999956624564099	0.49641927018009746	47.01922463068552

Annotation Cluster 2	Enrichment Score: 1.889758835860881
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_FAT	GO:0004867~serine-type endopeptidase inhibitor activity	6	3.7735849056603774	0.0017807329637759173	NEC, CG3604, SPN43AD, CG16712, CG10031, SPN43AB	108	65	7918	6.7675213675213675	0.36296268728195835	0.1395579554304629	2.2930503007776215
GOTERM_MF_FAT	GO:0004857~enzyme inhibitor activity	7	4.40251572327044	0.0033222585671172696	NEC, CG3604, SPN43AD, CG16712, CG15829, CG10031, SPN43AB	108	108	7918	4.751886145404664	0.5691221970802987	0.18980691829488827	4.238771447030287
GOTERM_MF_FAT	GO:0004866~endopeptidase inhibitor activity	6	3.7735849056603774	0.004418741112684794	NEC, CG3604, SPN43AD, CG16712, CG10031, SPN43AB	108	80	7918	5.498611111111111	0.6738568060411453	0.2007518052754299	5.600917791003912
GOTERM_MF_FAT	GO:0030414~peptidase inhibitor activity	6	3.7735849056603774	0.00516961422632326	NEC, CG3604, SPN43AD, CG16712, CG10031, SPN43AB	108	83	7918	5.299866131191433	0.730531774478987	0.19631734829276515	6.523374851251962
SMART	SM00131:KU	3	1.8867924528301887	0.030298996075440364	CG3604, CG16712, CG10031	52	26	4824	10.704142011834321	0.7253437413943102	0.7253437413943102	24.779971899683062
INTERPRO	IPR002223:Proteinase inhibitor I2, Kunitz metazoa	3	1.8867924528301887	0.043551304988365416	CG3604, CG16712, CG10031	132	26	10196	8.912587412587412	0.9999627158301626	0.9218586123212954	43.474146726322495
SMART	SM00093:SERPIN	3	1.8867924528301887	0.05495068214717612	NEC, SPN43AD, SPN43AB	52	36	4824	7.730769230769232	0.9068703727695717	0.5467241076707168	40.730457273178146
INTERPRO	IPR000215:Protease inhibitor I4, serpin	3	1.8867924528301887	0.0777567126843869	NEC, SPN43AD, SPN43AB	132	36	10196	6.436868686868688	0.9999999910952825	0.9292142666851775	64.54983925171481

Annotation Cluster 3	Enrichment Score: 1.6698559423380426
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0046394~carboxylic acid biosynthetic process	5	3.1446540880503147	0.006083855236545995	CG9510, DESAT2, B, CG17928, CYT-B5-R	92	64	7937	6.739979619565218	0.966595263245686	0.966595263245686	8.534728049907736
